;PINTS for FITMAN Simulation Output
;Experiment Information
;---------------------------------------------------------------------------
;Name: LASER
;Created: 2018_08_22
;Comment: Density-matrix simulations of metabolites using PyGAMMA and metabolite parameters from V. Govindaraju et. al, NMR Biomed. 2000;13:129-153
;PI: bartha-olemew
;b0: 400.2
;50 Metabolites: alanine, aspartate, choline_1-CH2_2-CH2, choline_N(CH3)3_a, choline_N(CH3)3_b, creatine_N(CH3), creatine_X, d-glucose-alpha, d-glucose-beta, eth, gaba, glutamate, glutamine, glutathione_cysteine, glutathione_glutamate, glutathione_glycine, glycine, gpc_7-CH2_8-CH2, gpc_glycerol, gpc_N(CH3)3_a, gpc_N(CH3)3_b, lactate, myoinositol, naa_acetyl, naa_aspartate, naag_acetyl, naag_aspartyl, naag_glutamate, pcho_N(CH3)3_a, pcho_N(CH3)3_b, pcho_X, pcr_N(CH3), pcr_X, peth, scyllo-inositol, taurine
;Simulation Results
;---------------------------------------------------------------------------
aspartate	18.9	0.117	0.087	0	2.61702904032	0.15562864282	86.8097181707
aspartate	18.9	0.117	0.087	1	2.63953262834	0.205142560565	25.2811302349
aspartate	18.9	0.117	0.087	2	2.6605700074	0.324132690186	79.9730229647
aspartate	18.9	0.117	0.087	3	2.68307359543	0.284544250989	22.4760980465
aspartate	18.9	0.117	0.087	4	2.77777297559	0.335674863168	77.0655422879
aspartate	18.9	0.117	0.087	5	2.78713619174	0.275526767513	39.4873122231
aspartate	18.9	0.117	0.087	6	2.82131394268	0.152050453808	70.8611458484
aspartate	18.9	0.117	0.087	7	2.83067715882	0.208641566395	37.3145485375
aspartate	18.9	0.117	0.087	8	3.87559021284	0.260919620362	100.686242446
aspartate	18.9	0.117	0.087	9	3.88495342898	0.23883279986	64.5754279566
aspartate	18.9	0.117	0.087	10	3.89809380086	0.232452431563	41.9044149157
aspartate	18.9	0.117	0.087	11	3.90745701701	0.251882738401	6.91529317914
alanine	18.9	0.078	0.087	0	1.45762622787	1.46626305131	70.5557819853
alanine	18.9	0.078	0.087	1	1.47570166745	1.4986455467	33.7490515523
alanine	18.9	0.078	0.087	2	3.74759307124	0.122538837719	109.440986719
alanine	18.9	0.078	0.087	3	3.76567102939	0.385937911569	71.9246165602
alanine	18.9	0.078	0.087	4	3.78374633192	0.375417863875	35.302802373
alanine	18.9	0.078	0.087	5	3.80181929416	0.112461705574	-2.80790811333
choline_N(CH3)3_a	18.9	0.165	0.121	0	3.18370688566	1.44849548343	55.6275445571
choline_N(CH3)3_a	18.9	0.165	0.121	1	3.18547590695	0.348239188865	215.188755026
choline_N(CH3)3_a	18.9	0.165	0.121	2	3.18600508931	0.174473733239	-37.1900431101
choline_N(CH3)3_a	18.9	0.165	0.121	3	3.18571871881	0.183881165421	232.388932503
choline_N(CH3)3_a	18.9	0.165	0.121	4	3.18603121703	0.154831593154	158.234873349
choline_N(CH3)3_a	18.9	0.165	0.121	5	3.18642427746	0.109365735663	137.772569594
